Entity,Code,Year,Palma ratio (Pretax) (Estimated)
Greenland,GRL,2011,4.5289016
Greenland,GRL,2012,4.5726743
Greenland,GRL,2013,4.616959
Greenland,GRL,2014,4.6607842
Greenland,GRL,2015,4.694882
Greenland,GRL,2016,4.733927
Greenland,GRL,2017,4.771372
Greenland,GRL,2018,4.815
Greenland,GRL,2019,4.8473897
Greenland,GRL,2020,4.8849645
Greenland,GRL,2021,4.8849645
Greenland,GRL,2022,4.8849645
Greenland,GRL,2023,4.8849645
Grenada,GRD,1980,11.876858
Grenada,GRD,1981,11.925373
Grenada,GRD,1982,11.976445
Grenada,GRD,1983,12.027957
Grenada,GRD,1984,12.103896
Grenada,GRD,1985,12.156522
Grenada,GRD,1986,12.209607
Grenada,GRD,1987,12.287912
Grenada,GRD,1988,12.342163
Grenada,GRD,1989,12.510067
Grenada,GRD,1990,12.566292
Grenada,GRD,1991,12.427617
Grenada,GRD,1992,12.350332
Grenada,GRD,1993,12.27373
Grenada,GRD,1994,12.224669
Grenada,GRD,1995,12.122539
Grenada,GRD,1996,12.076419
Grenada,GRD,1997,12.002174
Grenada,GRD,1998,11.930736
Grenada,GRD,1999,11.859914
Grenada,GRD,2000,11.815054
Grenada,GRD,2001,11.702991
Grenada,GRD,2002,11.641791
Grenada,GRD,2003,11.536017
Grenada,GRD,2004,11.455696
Grenada,GRD,2005,11.378151
Grenada,GRD,2006,11.327044
Grenada,GRD,2007,11.252609
Grenada,GRD,2008,11.204166
Grenada,GRD,2009,11.109731
Grenada,GRD,2010,11.06405
Grenada,GRD,2011,10.198077
Grenada,GRD,2012,9.446043
Grenada,GRD,2013,8.798646
Grenada,GRD,2014,8.2137165
Grenada,GRD,2015,7.7140694
Grenada,GRD,2016,7.243902
Grenada,GRD,2017,6.8385773
Grenada,GRD,2018,6.462141
Grenada,GRD,2019,6.12625
Grenada,GRD,2020,5.887273
Grenada,GRD,2021,5.887273
Grenada,GRD,2022,5.887273
Grenada,GRD,2023,5.887273
Guatemala,GTM,2022,8.932758
Guatemala,GTM,2023,8.932758
Guernsey,GGY,1980,2.4335349
Guernsey,GGY,1981,2.4171042
Guernsey,GGY,1982,2.4415781
Guernsey,GGY,1983,2.4231057
Guernsey,GGY,1984,2.491228
Guernsey,GGY,1985,2.565964
Guernsey,GGY,1986,2.493865
Guernsey,GGY,1987,2.469605
Guernsey,GGY,1988,2.3852942
Guernsey,GGY,1989,2.4292102
Guernsey,GGY,1990,2.3774688
Guernsey,GGY,1991,2.3439767
Guernsey,GGY,1992,2.4739196
Guernsey,GGY,1993,2.5970497
Guernsey,GGY,1994,2.7556453
Guernsey,GGY,1995,2.69586
Guernsey,GGY,1996,2.709395
Guernsey,GGY,1997,2.8462796
Guernsey,GGY,1998,2.825384
Guernsey,GGY,1999,2.8400974
Guernsey,GGY,2000,2.9396694
Guernsey,GGY,2001,2.8897119
Guernsey,GGY,2002,2.820701
Guernsey,GGY,2003,2.9210083
Guernsey,GGY,2004,3.1285715
Guernsey,GGY,2005,3.0812228
Guernsey,GGY,2006,3.1616871
Guernsey,GGY,2007,3.0855432
Guernsey,GGY,2008,2.801964
Guernsey,GGY,2009,2.6891565
Guernsey,GGY,2010,2.9982934
Guernsey,GGY,2011,3.0250216
Guernsey,GGY,2012,2.9553266
Guernsey,GGY,2013,3.024454
Guernsey,GGY,2014,3.0807726
Guernsey,GGY,2015,3.0585663
Guernsey,GGY,2016,3.0415585
Guernsey,GGY,2017,3.0231361
Guernsey,GGY,2018,2.9797125
Guernsey,GGY,2019,2.9207673
Guernsey,GGY,2020,2.9244967
Guernsey,GGY,2021,3.0110168
Guernsey,GGY,2022,3.0075886
Guernsey,GGY,2023,3.0075886
Guinea,GIN,1991,6.8639054
Guinea,GIN,2002,5.9583335
Guinea,GIN,2003,5.664792
Guinea,GIN,2007,4.635448
Guinea,GIN,2012,3.5336134
Guinea,GIN,2022,2.759081
Guinea,GIN,2023,2.759081
Guinea-Bissau,GNB,1991,6.2311378
Guinea-Bissau,GNB,1993,6.206691
Guinea-Bissau,GNB,2002,3.9192545
Guinea-Bissau,GNB,2010,3.845614
Guinea-Bissau,GNB,2022,3.4598663
Guinea-Bissau,GNB,2023,3.4598663
Guyana,GUY,2022,8.932758
Guyana,GUY,2023,8.932758
Haiti,HTI,2022,8.932758
Haiti,HTI,2023,8.932758
Honduras,HND,2022,8.932758
Honduras,HND,2023,8.932758
Hong Kong,HKG,1981,2.7904634
Hong Kong,HKG,1986,3.4258263
Hong Kong,HKG,1991,4.0712376
Hong Kong,HKG,1996,3.820949
Hong Kong,HKG,2001,4.6036773
Hong Kong,HKG,2006,5.8782506
Hong Kong,HKG,2011,6.2422743
Hong Kong,HKG,2016,5.472191
Hong Kong,HKG,2022,5.4733257
Hong Kong,HKG,2023,5.4733257
Hungary,HUN,1980,0.6534009
Hungary,HUN,1981,0.5937169
Hungary,HUN,1982,0.58313
Hungary,HUN,1983,0.53165394
Hungary,HUN,1984,0.48634222
Hungary,HUN,1985,0.5288092
Hungary,HUN,1986,0.5023847
Hungary,HUN,1987,0.5534301
Hungary,HUN,1988,0.61183757
Hungary,HUN,1989,1.0108254
Hungary,HUN,1990,1.0775781
Hungary,HUN,1991,1.2197084
Hungary,HUN,1992,1.3995703
Hungary,HUN,1993,1.411135
Hungary,HUN,1994,1.5249445
Hungary,HUN,1995,1.3472652
Hungary,HUN,1996,1.2494205
Hungary,HUN,1997,1.3251089
Hungary,HUN,1998,1.3171071
Hungary,HUN,1999,1.530083
Hungary,HUN,2000,1.4700811
Hungary,HUN,2001,1.7917583
Hungary,HUN,2002,1.8350226
Hungary,HUN,2003,1.8392045
Hungary,HUN,2004,1.9879379
Hungary,HUN,2005,1.9976932
Hungary,HUN,2006,2.1572628
Hungary,HUN,2007,2.2677116
Hungary,HUN,2008,2.0290973
Hungary,HUN,2009,2.0893958
Hungary,HUN,2010,2.2015505
Hungary,HUN,2011,2.1580646
Hungary,HUN,2012,2.0659897
Hungary,HUN,2013,2.2772276
Hungary,HUN,2014,2.1771243
Hungary,HUN,2015,2.2005293
Hungary,HUN,2016,2.2145643
Hungary,HUN,2017,2.1812828
Hungary,HUN,2018,2.2673063
Hungary,HUN,2022,2.2022698
Hungary,HUN,2023,2.261985
Iceland,ISL,1980,1.7889295
Iceland,ISL,1981,1.7889295
Iceland,ISL,1982,1.7889295
Iceland,ISL,1983,1.7889295
Iceland,ISL,1984,1.7889295
Iceland,ISL,1985,1.7889295
Iceland,ISL,1986,1.7889295
Iceland,ISL,1987,1.7889295
Iceland,ISL,1988,1.7889295
Iceland,ISL,1989,1.7889295
Iceland,ISL,1990,1.7889295
Iceland,ISL,1991,1.790401
Iceland,ISL,1992,1.8620478
Iceland,ISL,1993,1.7877872
Iceland,ISL,1994,1.7909639
Iceland,ISL,1995,1.7806336
Iceland,ISL,1996,1.7614788
Iceland,ISL,1997,1.7860577
Iceland,ISL,1998,1.8238153
Iceland,ISL,1999,1.8438457
Iceland,ISL,2000,1.8242425
Iceland,ISL,2001,1.9614906
Iceland,ISL,2002,2.0439422
Iceland,ISL,2003,2.0383902
Iceland,ISL,2004,1.8237754
Iceland,ISL,2005,2.1636987
Iceland,ISL,2006,2.3704755
Iceland,ISL,2007,2.6938775
Iceland,ISL,2008,1.92392
Iceland,ISL,2009,1.8559748
Iceland,ISL,2010,1.4829483
Iceland,ISL,2011,1.4491892
Iceland,ISL,2012,1.4913607
Iceland,ISL,2013,1.6486937
Iceland,ISL,2014,1.624724
Iceland,ISL,2015,1.5917355
Iceland,ISL,2016,1.6023039
Iceland,ISL,2022,1.665236
Iceland,ISL,2023,1.4549202
India,IND,1820,3.5502958
India,IND,1850,3.875969
India,IND,1880,5.2348995
India,IND,1900,5.0621467
India,IND,1910,3.1593795
India,IND,1920,4.9664493
India,IND,1930,3.9808333
India,IND,1940,3.9555035
India,IND,1950,2.3556597
India,IND,1951,2.580645
India,IND,1952,2.5198607
India,IND,1953,2.4866347
India,IND,1954,2.6606019
India,IND,1955,3.0737083
India,IND,1956,2.8828697
India,IND,1957,2.6793365
India,IND,1958,2.7686303
India,IND,1959,2.6027586
India,IND,1960,2.4718356
India,IND,1961,2.5212407
India,IND,1962,2.4108074
India,IND,1963,2.1359704
India,IND,1964,2.2086957
India,IND,1965,2.2292442
India,IND,1966,2.2834694
India,IND,1967,2.280913
India,IND,1968,2.1727328
India,IND,1969,2.3142858
India,IND,1970,2.3632886
India,IND,1971,2.1346035
India,IND,1972,2.091687
India,IND,1973,2.0763593
India,IND,1974,2.102091
India,IND,1975,2.119283
India,IND,1976,2.1378882
India,IND,1977,2.1248448
India,IND,1978,2.0841064
India,IND,1979,1.9671133
India,IND,1980,1.9145454
India,IND,1981,1.8478653
India,IND,1982,1.8040743
India,IND,1983,2.3089962
India,IND,1984,2.1177216
India,IND,1985,2.247902
India,IND,1986,2.2749677
India,IND,1987,2.2151573
India,IND,1988,2.3102999
India,IND,1989,2.3085938
India,IND,1990,2.1321948
India,IND,1991,2.1710107
India,IND,1992,2.275016
India,IND,1993,2.4476821
India,IND,1994,2.6342623
India,IND,1995,2.8311236
India,IND,1996,2.6628144
India,IND,1997,2.6382692
India,IND,2005,3.5034482
India,IND,2012,5.1829267
India,IND,2013,5.3228574
India,IND,2022,5.768116
India,IND,2023,5.4840527
Indonesia,IDN,1985,3.5188916
Indonesia,IDN,1986,4.232537
Indonesia,IDN,1987,4.1415443
Indonesia,IDN,1988,4.051235
Indonesia,IDN,1989,4.1552043
Indonesia,IDN,1990,4.1021357
Indonesia,IDN,1991,4.2415094
Indonesia,IDN,1992,4.920973
Indonesia,IDN,1993,4.843216
Indonesia,IDN,1994,4.7289157
Indonesia,IDN,1995,5.0501566
Indonesia,IDN,1996,5.123548
Indonesia,IDN,1997,4.2847986
Indonesia,IDN,1998,2.9174042
Indonesia,IDN,1999,2.8414192
Indonesia,IDN,2000,2.7696185
Indonesia,IDN,2001,2.9177167
Indonesia,IDN,2002,2.9503012
Indonesia,IDN,2003,2.9817767
Indonesia,IDN,2004,3.3564515
Indonesia,IDN,2005,3.479373
Indonesia,IDN,2006,3.3621104
Indonesia,IDN,2007,3.4499178
Indonesia,IDN,2008,4.709514
Indonesia,IDN,2009,5.064143
Indonesia,IDN,2010,3.7623675
Indonesia,IDN,2011,4.070642
Indonesia,IDN,2012,3.9441984
Indonesia,IDN,2013,3.6992288
Indonesia,IDN,2014,3.7062876
Indonesia,IDN,2015,4.5853195
Indonesia,IDN,2016,3.727511
Indonesia,IDN,2017,3.663167
Indonesia,IDN,2022,5.2347054
Indonesia,IDN,2023,5.1032968
Iran,IRN,1986,6.92029
Iran,IRN,1990,5.633891
Iran,IRN,1994,5.3777776
Iran,IRN,1998,6.407674
Iran,IRN,2005,7.2015705
Iran,IRN,2006,6.5123763
Iran,IRN,2009,5.870892
Iran,IRN,2010,5.884966
Iran,IRN,2014,4.629981
Iran,IRN,2015,4.469697
Iran,IRN,2016,5.9915524
Iran,IRN,2017,5.093901
Iran,IRN,2022,5.314741
Iran,IRN,2023,4.94084
Iraq,IRQ,2007,6.310502
Iraq,IRQ,2012,6.5541472
Iraq,IRQ,2022,4.071878
Iraq,IRQ,2023,4.0348835
Ireland,IRL,1980,1.8830769
Ireland,IRL,1981,1.8308065
Ireland,IRL,1982,2.0214007
Ireland,IRL,1983,2.1082165
Ireland,IRL,1984,1.9201258
Ireland,IRL,1985,1.9099497
Ireland,IRL,1986,1.8891672
Ireland,IRL,1987,1.9020101
Ireland,IRL,1988,1.8048192
Ireland,IRL,1989,1.8113664
Ireland,IRL,1990,1.847561
Ireland,IRL,1991,1.9993598
Ireland,IRL,1992,2.1150558
Ireland,IRL,1993,2.0255265
Ireland,IRL,1994,2.20054
Ireland,IRL,1995,2.156395
Ireland,IRL,1996,1.866426
Ireland,IRL,1997,2.0397022
Ireland,IRL,1998,2.250808
Ireland,IRL,1999,2.502146
Ireland,IRL,2000,2.6816506
Ireland,IRL,2001,2.3189082
Ireland,IRL,2002,2.2694805
Ireland,IRL,2003,2.3745842
Ireland,IRL,2004,2.465925
Ireland,IRL,2005,2.4840462
Ireland,IRL,2006,2.577111
Ireland,IRL,2007,2.5813274
Ireland,IRL,2008,2.1558883
Ireland,IRL,2009,2.0362597
Ireland,IRL,2010,2.104674
Ireland,IRL,2011,2.1786199
Ireland,IRL,2012,2.3380704
Ireland,IRL,2013,2.2820694
Ireland,IRL,2014,2.686495
Ireland,IRL,2015,2.587758
Ireland,IRL,2016,2.437804
Ireland,IRL,2017,2.3193789
Ireland,IRL,2018,2.344644
Ireland,IRL,2022,2.420357
Ireland,IRL,2023,2.3930218
Isle of Man,IMN,1980,2.4335349
Isle of Man,IMN,1981,2.4171042
Isle of Man,IMN,1982,2.4415781
Isle of Man,IMN,1983,2.4231057
Isle of Man,IMN,1984,2.491228
Isle of Man,IMN,1985,2.565964
Isle of Man,IMN,1986,2.493865
Isle of Man,IMN,1987,2.469605
Isle of Man,IMN,1988,2.3852942
Isle of Man,IMN,1989,2.4292102
Isle of Man,IMN,1990,2.3774688
Isle of Man,IMN,1991,2.3439767
Isle of Man,IMN,1992,2.4739196
Isle of Man,IMN,1993,2.5970497
Isle of Man,IMN,1994,2.7556453
Isle of Man,IMN,1995,2.69586
Isle of Man,IMN,1996,2.709395
Isle of Man,IMN,1997,2.8462796
Isle of Man,IMN,1998,2.825384
Isle of Man,IMN,1999,2.8400974
Isle of Man,IMN,2000,2.9396694
Isle of Man,IMN,2001,2.8897119
Isle of Man,IMN,2002,2.820701
Isle of Man,IMN,2003,2.9210083
Isle of Man,IMN,2004,3.1285715
Isle of Man,IMN,2005,3.0812228
Isle of Man,IMN,2006,3.1616871
Isle of Man,IMN,2007,3.0855432
Isle of Man,IMN,2008,2.801964
Isle of Man,IMN,2009,2.6891565
Isle of Man,IMN,2010,2.9982934
Isle of Man,IMN,2011,3.0250216
Isle of Man,IMN,2012,2.9553266
Isle of Man,IMN,2013,3.024454
Isle of Man,IMN,2014,3.0807726
Isle of Man,IMN,2015,3.0585663
Isle of Man,IMN,2016,3.0415585
Isle of Man,IMN,2017,3.0231361
Isle of Man,IMN,2018,2.9797125
Isle of Man,IMN,2019,2.9207673
Isle of Man,IMN,2020,2.9244967
Isle of Man,IMN,2021,3.0110168
Isle of Man,IMN,2022,3.0075886
Isle of Man,IMN,2023,3.0075886
Israel,ISR,1979,4.708494
Israel,ISR,1986,4.6902227
Israel,ISR,1992,4.7934046
Israel,ISR,1997,5.244029
Israel,ISR,2001,5.5529156
Israel,ISR,2006,6.3112183
Israel,ISR,2007,6.407317
Israel,ISR,2008,6.3256936
Israel,ISR,2009,6.2095237
Israel,ISR,2010,6.2449465
Israel,ISR,2011,6.292566
Israel,ISR,2012,6.4282236
Israel,ISR,2013,5.8310504
Israel,ISR,2014,5.334412
Israel,ISR,2015,5.2428117
Israel,ISR,2016,5.2417817
Israel,ISR,2022,5.2222223
Israel,ISR,2023,5.0646505
Italy,ITA,1981,2.0495124
Italy,ITA,1982,2.0261583
Italy,ITA,1983,2.0037093
Italy,ITA,1984,2.0675676
Italy,ITA,1985,2.1175585
Italy,ITA,1986,2.2211246
Italy,ITA,1987,2.3380282
Italy,ITA,1988,2.5113637
Italy,ITA,1989,2.546786
Italy,ITA,1990,2.6539762
Italy,ITA,1991,2.5846407
Italy,ITA,1992,2.6965811
Italy,ITA,1993,2.8113537
Italy,ITA,1994,2.9798903
Italy,ITA,1995,3.0774908
Italy,ITA,1996,3.2079773
Italy,ITA,1997,3.1875
Italy,ITA,1998,3.4416995
Italy,ITA,1999,3.3776698
Italy,ITA,2000,3.495584
Italy,ITA,2001,3.6041875
Italy,ITA,2002,3.4852653
Italy,ITA,2003,3.5128458
Italy,ITA,2004,3.6062436
Italy,ITA,2005,3.3298478
Italy,ITA,2006,3.3921
Italy,ITA,2007,3.383954
Italy,ITA,2008,3.1432557
Italy,ITA,2009,3.1394053
Italy,ITA,2010,3.2990477
Italy,ITA,2011,3.4188533
Italy,ITA,2012,3.5342467
Italy,ITA,2013,3.6605875
Italy,ITA,2014,3.636826
Italy,ITA,2022,3.8110316
Italy,ITA,2023,3.8040817
Jamaica,JAM,2022,8.932758
Jamaica,JAM,2023,8.932758
Japan,JPN,1981,2.6503816
Japan,JPN,1982,2.858145
Japan,JPN,1983,2.7914398
Japan,JPN,1984,2.7948518
Japan,JPN,1985,2.936546
Japan,JPN,1986,3.170671
Japan,JPN,1987,3.3967576
Japan,JPN,1988,3.3452685
Japan,JPN,1989,3.771836
Japan,JPN,1990,3.5470233
Japan,JPN,1991,3.2838175
Japan,JPN,1992,2.7745934
Japan,JPN,1993,2.8275862
Japan,JPN,1994,2.9008722
Japan,JPN,1995,3.1695762
Japan,JPN,1996,3.293617
Japan,JPN,1997,3.584656
Japan,JPN,1998,3.2404742
Japan,JPN,1999,3.3761864
Japan,JPN,2000,3.712217
Japan,JPN,2001,3.9388523
Japan,JPN,2002,4.4313917
Japan,JPN,2003,4.2270956
Japan,JPN,2004,4.362376
Japan,JPN,2005,4.420218
Japan,JPN,2006,4.500996
Japan,JPN,2007,4.7663937
Japan,JPN,2008,4.606
Japan,JPN,2009,3.774536
Japan,JPN,2010,3.8440528
Japan,JPN,2011,3.7370243
Japan,JPN,2012,3.7569444
Japan,JPN,2013,3.9096546
Japan,JPN,2014,3.8453426
Japan,JPN,2015,4.078662
Japan,JPN,2016,3.801226
Japan,JPN,2017,4.2405877
Japan,JPN,2018,3.937833
Japan,JPN,2019,3.7979002
Japan,JPN,2020,3.8346527
Japan,JPN,2021,3.8816254
Japan,JPN,2022,3.8965516
Japan,JPN,2023,3.808399
Jersey,JEY,1980,2.4335349
Jersey,JEY,1981,2.4171042
Jersey,JEY,1982,2.4415781
Jersey,JEY,1983,2.4231057
Jersey,JEY,1984,2.491228
Jersey,JEY,1985,2.565964
Jersey,JEY,1986,2.493865
Jersey,JEY,1987,2.469605
Jersey,JEY,1988,2.3852942
Jersey,JEY,1989,2.4292102
Jersey,JEY,1990,2.3774688
Jersey,JEY,1991,2.3439767
Jersey,JEY,1992,2.4739196
Jersey,JEY,1993,2.5970497
Jersey,JEY,1994,2.7556453
Jersey,JEY,1995,2.69586
Jersey,JEY,1996,2.709395
Jersey,JEY,1997,2.8462796
Jersey,JEY,1998,2.825384
Jersey,JEY,1999,2.8400974
Jersey,JEY,2000,2.9396694
Jersey,JEY,2001,2.8897119
Jersey,JEY,2002,2.820701
Jersey,JEY,2003,2.9210083
Jersey,JEY,2004,3.1285715
Jersey,JEY,2005,3.0812228
Jersey,JEY,2006,3.1616871
Jersey,JEY,2007,3.0855432
Jersey,JEY,2008,2.801964
Jersey,JEY,2009,2.6891565
Jersey,JEY,2010,2.9982934
Jersey,JEY,2011,3.0250216
Jersey,JEY,2012,2.9553266
Jersey,JEY,2013,3.024454
Jersey,JEY,2014,3.0807726
Jersey,JEY,2015,3.0585663
Jersey,JEY,2016,3.0415585
Jersey,JEY,2017,3.0231361
Jersey,JEY,2018,2.9797125
Jersey,JEY,2019,2.9207673
Jersey,JEY,2020,2.9244967
Jersey,JEY,2021,3.0110168
Jersey,JEY,2022,3.0075886
Jersey,JEY,2023,3.0075886
Jordan,JOR,1986,4.227193
Jordan,JOR,1992,5.985507
Jordan,JOR,2002,4.666354
Jordan,JOR,2006,5.183384
Jordan,JOR,2008,5.036965
Jordan,JOR,2010,4.9820247
Jordan,JOR,2013,4.1673603
Jordan,JOR,2022,4.1929827
Jordan,JOR,2023,4.1673603
Kazakhstan,KAZ,1993,2.2818835
Kazakhstan,KAZ,1996,3.6100795
Kazakhstan,KAZ,2001,4.3264093
Kazakhstan,KAZ,2002,4.4405594
Kazakhstan,KAZ,2003,4.083412
Kazakhstan,KAZ,2004,3.070498
Kazakhstan,KAZ,2005,3.8032646
Kazakhstan,KAZ,2006,3.511111
Kazakhstan,KAZ,2007,3.2
Kazakhstan,KAZ,2008,3.212766
Kazakhstan,KAZ,2009,3.46689
Kazakhstan,KAZ,2010,3.3682487
Kazakhstan,KAZ,2011,2.8915305
Kazakhstan,KAZ,2012,3.0568357
Kazakhstan,KAZ,2013,2.933433
Kazakhstan,KAZ,2014,2.8029978
Kazakhstan,KAZ,2015,2.3678756
Kazakhstan,KAZ,2016,3.0716486
Kazakhstan,KAZ,2017,3.1431906
Kazakhstan,KAZ,2022,3.240566
Kazakhstan,KAZ,2023,3.20172
Kenya,KEN,1992,5.9929576
Kenya,KEN,1994,5.9125876
Kenya,KEN,1997,6.67698
Kenya,KEN,2005,7.174312
Kenya,KEN,2015,5.12234
Kenya,KEN,2022,4.7087755
Kenya,KEN,2023,4.7087755
Kiribati,KIR,1980,2.6246269
Kiribati,KIR,1981,2.6372476
Kiribati,KIR,1982,2.649925
Kiribati,KIR,1983,2.663411
Kiribati,KIR,1984,2.6741912
Kiribati,KIR,1985,2.6898112
Kiribati,KIR,1986,2.7034795
Kiribati,KIR,1987,2.71721
Kiribati,KIR,1988,2.731763
Kiribati,KIR,1989,2.7477133
Kiribati,KIR,1990,2.762414
Kiribati,KIR,1991,2.7839694
Kiribati,KIR,1992,2.8097785
Kiribati,KIR,1993,2.829771
Kiribati,KIR,1994,2.851145
Kiribati,KIR,1995,2.872519
Kiribati,KIR,1996,2.89016
Kiribati,KIR,1997,2.9099925
Kiribati,KIR,1998,2.929062
Kiribati,KIR,1999,2.945122
Kiribati,KIR,2000,2.9634147
Kiribati,KIR,2001,3.0989869
Kiribati,KIR,2002,3.238437
Kiribati,KIR,2003,3.3836734
Kiribati,KIR,2004,3.5313284
Kiribati,KIR,2005,3.678053
Kiribati,KIR,2006,3.8296943
Kiribati,KIR,2007,3.9874887
Kiribati,KIR,2008,4.146252
Kiribati,KIR,2009,4.3115063
Kiribati,KIR,2010,4.479426
Kiribati,KIR,2011,4.5289016
Kiribati,KIR,2012,4.5726743
Kiribati,KIR,2013,4.616959
Kiribati,KIR,2014,4.6562195
Kiribati,KIR,2015,4.694882
Kiribati,KIR,2016,4.733927
Kiribati,KIR,2017,4.771372
Kiribati,KIR,2018,4.815
Kiribati,KIR,2019,4.8473897
Kiribati,KIR,2020,4.8849645
Kiribati,KIR,2021,4.8849645
Kiribati,KIR,2022,4.8849645
Kiribati,KIR,2023,4.8849645
Kosovo,OWID_KOS,2004,2.9676259
Kosovo,OWID_KOS,2005,3.016275
Kosovo,OWID_KOS,2006,2.9270463
Kosovo,OWID_KOS,2007,2.8473685
Kosovo,OWID_KOS,2008,3.0516305
Kosovo,OWID_KOS,2009,3.0391264
Kosovo,OWID_KOS,2010,3.2495275
Kosovo,OWID_KOS,2011,2.796249
Kosovo,OWID_KOS,2012,2.8511748
Kosovo,OWID_KOS,2013,2.6601148
Kosovo,OWID_KOS,2014,2.7761824
Kosovo,OWID_KOS,2015,2.7659397
Kosovo,OWID_KOS,2016,2.7724602
Kosovo,OWID_KOS,2022,2.7926621
Kosovo,OWID_KOS,2023,2.7877238
Kuwait,KWT,2007,6.2972026
Kuwait,KWT,2012,5.667375
Kuwait,KWT,2022,3.3084948
Kuwait,KWT,2023,3.2637036
Kyrgyzstan,KGZ,1998,3.6886227
Kyrgyzstan,KGZ,1999,2.979638
Kyrgyzstan,KGZ,2000,2.6215084
Kyrgyzstan,KGZ,2001,2.701083
Kyrgyzstan,KGZ,2002,2.710145
Kyrgyzstan,KGZ,2003,2.510974
Kyrgyzstan,KGZ,2004,3.7077866
Kyrgyzstan,KGZ,2005,3.4186428
Kyrgyzstan,KGZ,2006,3.9884853
Kyrgyzstan,KGZ,2007,3.1990483
Kyrgyzstan,KGZ,2008,3.0617378
Kyrgyzstan,KGZ,2009,2.9798658
Kyrgyzstan,KGZ,2010,2.937037
Kyrgyzstan,KGZ,2011,2.5638945
Kyrgyzstan,KGZ,2012,2.4616401
Kyrgyzstan,KGZ,2013,2.513786
Kyrgyzstan,KGZ,2014,2.25
Kyrgyzstan,KGZ,2015,2.567942
Kyrgyzstan,KGZ,2016,2.4218442
Kyrgyzstan,KGZ,2017,2.638927
Kyrgyzstan,KGZ,2018,2.728421
Kyrgyzstan,KGZ,2022,3.1803892
Kyrgyzstan,KGZ,2023,3.2236445
Laos,LAO,1992,4.3882575
Laos,LAO,1997,4.6289854
Laos,LAO,2002,4.284369
Laos,LAO,2007,4.7152643
Laos,LAO,2012,4.240828
Laos,LAO,2018,5.00625
Laos,LAO,2022,5.1135645
Laos,LAO,2023,5.1392407
Latin America (WID),,1820,7.765805
Latin America (WID),,1850,7.8057556
Latin America (WID),,1880,7.8900146
Latin America (WID),,1900,8.8922825
Latin America (WID),,1910,9.711835
Latin America (WID),,1920,9.147967
Latin America (WID),,1930,9.458471
Latin America (WID),,1940,9.754209
Latin America (WID),,1950,8.957278
Latin America (WID),,1960,8.092125
Latin America (WID),,1970,8.4854965
Latin America (WID),,1980,13.944976
Latin America (WID),,1981,14.166265
Latin America (WID),,1982,14.103615
Latin America (WID),,1983,14.284672
Latin America (WID),,1984,14.287105
Latin America (WID),,1985,14.028777
Latin America (WID),,1986,13.892858
Latin America (WID),,1987,13.831754
Latin America (WID),,1988,13.761792
Latin America (WID),,1989,13.829787
Latin America (WID),,1990,13.886256
Latin America (WID),,1991,13.961905
Latin America (WID),,1992,14.156627
Latin America (WID),,1993,14.052758
Latin America (WID),,1994,14.064748
Latin America (WID),,1995,13.505828
Latin America (WID),,1996,13.633802
Latin America (WID),,1997,13.831354
Latin America (WID),,1998,13.964115
Latin America (WID),,1999,14.035972
Latin America (WID),,2000,14.200483
Latin America (WID),,2001,14.795511
Latin America (WID),,2002,14.71358
Latin America (WID),,2003,13.769768
Latin America (WID),,2004,13.162947
Latin America (WID),,2005,13.511364
Latin America (WID),,2006,13.277405
Latin America (WID),,2007,13.262222
Latin America (WID),,2008,13.043573
Latin America (WID),,2009,12.454352
Latin America (WID),,2010,12.497881
Latin America (WID),,2011,12.368973
Latin America (WID),,2012,12.041152
Latin America (WID),,2013,11.851324
Latin America (WID),,2014,11.422925
Latin America (WID),,2015,11.700803
Latin America (WID),,2016,12.341825
Latin America (WID),,2017,12.834802
Latin America (WID),,2018,13.592166
Latin America (WID),,2019,13.479167
